airBAND#,TAG #,st,E,A,AD,Sex,Mo,Dy,Yr,PT,TR,F,rg,Location,BANDITLOC,lat,LAT_DEC,long,LONG_DEC,Type
73807438,V76,3,39,4,,F,8,6,2012,PT,,6,79,3 mi W of Vawn  SK,STH,530,53.11028,1084,-108.73472,band
73807439,V77,3,39,4,,M,8,6,2012,PT,,6,79,"4 WNW Edam, ",EDW2,531,53.20167,1085,-108.85667,band
73807440,V78,3,39,4,,F,8,6,2012,PT,,6,79,"4 WNW Edam, ",EDW2,531,53.20167,1085,-108.85667,band
73807441,V79,3,39,4,,F,8,6,2012,PT,,6,79,"5 W Edam, ",EDW,531,53.19083,1085,-108.89389,band
73807442,V80,3,39,4,,M,8,6,2012,PT,,6,79,5 SSE Prud'homme,PRD,521,52.26139,1055,-105.83611,band
73807443,V81,3,39,4,,M,8,6,2012,PT,,6,79,5 SSE Prud'homme,PRD,521,52.26139,1055,-105.83611,band
73807444,V82,3,39,4,,F,8,6,2012,PT,,6,79,"East of Borden SK, ",BNE2,522,52.46389,1070,-107.02083,band
73807445,V83,3,39,4,,M,8,6,2012,PT,,6,79,"East of Borden SK, ",BNE2,522,52.46389,1070,-107.02083,band
73807446,V84,3,39,4,,M,8,6,2012,PT,,6,79,"East of Borden SK, ",BNE1,522,52.41583,1070,-107.15472,band
73807447,V85,3,39,4,,F,8,6,2012,PT,,6,79,"East of Borden SK, ",BNE1,522,52.41583,1070,-107.15472,band
73807448,V86,3,39,4,,M,8,6,2012,PT,,6,79,"Borden(Borden SK), ",BN1,522,52.395,1071,-107.32139,band
73807449,V87,3,39,4,,F,8,6,2012,PT,,6,79,"Borden(Borden SK), ",BN1,522,52.395,1071,-107.32139,band
73807450,V88,3,39,4,,M,8,6,2012,PT,,6,79,Radisson,RD1,522,52.40583,1072,-107.49111,band
73807451,V89,3,39,4,,M,8,6,2012,PT,,6,79,Radisson,RD1,522,52.40583,1072,-107.49111,band
73807452,V90,3,39,4,,F,8,7,2012,PT,,6,79,6 mi SSE of Warman,WR1,521,52.22917,1063,-106.52306,band
73807453,V91,3,39,4,,M,8,7,2012,PT,,6,79,6 mi SSE of Warman,WR1,521,52.22917,1063,-106.52306,band
73807454,V92,3,39,4,,F,8,8,2012,PT,,6,79,2 mi S of Biggar,BIG1,520,52.03306,1075,-107.95444,band
73807455,V93,3,39,4,,F,8,8,2012,PT,,6,79,2 mi S of Biggar,BIG1,520,52.03306,1075,-107.95444,band
73807456,V94,3,39,4,,M,8,9,2012,PT,,6,79,"East of Edam SK, ",EDE1,531,53.27833,1083,-108.63417,band
73807457,V95,3,39,4,,M,8,9,2012,PT,,6,79,"East of Edam SK, ",EDE1,531,53.27833,1083,-108.63417,band
73807458,V96,3,39,4,,M,8,9,2012,PT,,6,79,2 mi E of Fairholme,FAH,532,53.39056,1083,-108.51389,band
73807459,V97,3,39,4,,F,8,9,2012,PT,,6,79,2 mi E of Fairholme,FAH,532,53.39056,1083,-108.51389,band
73807460,V98,3,39,4,,F,8,9,2012,PT,,6,79,8 mi NW of Richard,RDNW,524,52.79833,1074,-107.79583,band
73807461,V99,3,39,4,,F,8,9,2012,PT,,6,79,8 mi NW of Richard,RDNW,524,52.79833,1074,-107.79583,band
73807462,X0,3,39,4,,M,8,9,2012,PT,,6,79,3 mi N of Richard,RD3N,524,52.74111,1074,-107.69861,band
73807463,X1,3,39,4,,M,8,9,2012,PT,,6,79,3 mi N of Richard,RD3N,524,52.74111,1074,-107.69861,band
73807464,X2,3,39,4,,M,8,11,2012,PT,,6,79,"10 NE Hague, ",HAG,523,52.60722,1061,-106.21889,band
73807465,X3,3,39,4,,F,8,11,2012,PT,,6,79,"10 NE Hague, ",HAG,523,52.60722,1061,-106.21889,band
73807466,X4,3,39,4,,F,8,11,2012,PT,,6,79,"4 SE Tarnopol , ",,523,52.66333,1051,-105.31556,band
73807467,X5,3,39,4,,M,8,11,2012,PT,,6,79,5 WSW St. Brieux,SBW1,523,52.60889,1050,-105.01667,band
73807468,X6,3,39,4,,M,8,11,2012,PT,,6,79,5 WSW St. Brieux,SBW1,523,52.60889,1050,-105.01667,band
73807469,X7,3,39,4,,F,8,11,2012,PT,,6,79,St. Brieux,SB1,523,52.5925,1045,-104.89306,band
73807470,X8,3,39,4,,F,8,11,2012,PT,,6,79,St. Brieux,SB1,523,52.5925,1045,-104.89306,band
73807471,X9,3,39,4,,M,8,11,2012,PT,,6,79,2 mi SW of Nora,NORA,522,52.39333,1035,-103.8525,band
73807472,X10,3,39,4,,F,8,11,2012,PT,,6,79,2 mi SW of Nora,NORA,522,52.39333,1035,-103.8525,band
73807473,X11,3,39,4,,F,8,11,2012,PT,,6,79,7  E OF ARCHERWILL,ARE1,522,52.41667,1034,-103.75,band
73807474,X12,3,39,4,,M,8,11,2012,PT,,6,79,7  E OF ARCHERWILL,ARE1,522,52.41667,1034,-103.75,band
73807475,X13,3,39,4,,F,8,11,2012,PT,,6,79,East of McKague SK,MKE1,523,52.52139,1034,-103.68861,band
73807476,X14,3,39,4,,F,8,11,2012,PT,,6,79,East of McKague SK,MKE1,523,52.52139,1034,-103.68861,band
73807477,X15,3,39,4,,F,8,11,2012,PT,,6,79,S of Porcupine Plain,PP3,522,52.43528,1031,-103.32028,band
73807478,X16,3,39,4,,F,8,11,2012,PT,,6,79,S of Porcupine Plain,PP3,522,52.43528,1031,-103.32028,band
73807479,X17,3,39,4,,M,8,12,2012,PT,,6,79,Porcupine Plain,PP1,523,52.53611,1031,-103.2325,band
73807480,X18,3,39,4,,M,8,12,2012,PT,,6,79,Porcupine Plain,PP1,523,52.53611,1031,-103.2325,band
73807481,X19,3,39,4,,M,8,12,2012,PT,,6,79,8 S Porcupine Plain,PPB,522,52.48,1031,-103.27861,band
73807482,X20,3,39,4,,F,8,12,2012,PT,,6,79,9 S Porcupine Plain,PPS1,522,52.46472,1031,-103.22056,band
73807483,X21,3,39,4,,M,8,12,2012,PT,,6,79,9 S Porcupine Plain,PPS1,522,52.46472,1031,-103.22056,band
73807484,X22,3,39,4,,M,8,12,2012,PT,,6,79,South of Chelan SK,,522,52.43944,1032,-103.46778,band
73807485,X23,3,39,4,,M,8,12,2012,PT,,6,79,South of Chelan,,522,52.43944,1032,-103.46778,band
73807486,X24,3,39,4,,F,8,12,2012,PT,,6,79,South of Chelan SK,,522,52.37,1032,-103.47056,band
73807487,X25,3,39,4,,M,8,12,2012,PT,,6,79,South of Chelan SK,,522,52.37,1032,-103.47056,band
73807488,X26,3,39,4,,M,8,12,2012,PT,,6,79,2 mi E of Nobleville,NOB3,522,52.43444,1033,-103.54694,band
73807489,X27,3,39,4,,F,8,12,2012,PT,,6,79,2 mi E of Nobleville,NOB3,522,52.43444,1033,-103.54694,band
73807490,X28,3,39,4,,F,8,12,2012,PT,,6,79,1 E Carmel,CAR2,521,52.22556,1051,-105.32167,band
73807491,X29,3,39,4,,F,8,12,2012,PT,,6,79,1 E Carmel,CAR2,521,52.22556,1051,-105.32167,band
73807492,X30,3,39,4,F,M,8,13,2012,PT,,6,79,East of Delisle SK,DE1,515,51.91083,1065,-106.92389,band
73807493,X31,3,39,4,,M,8,18,2012,PT,,6,79,Maymont,MY1,523,52.55056,1074,-107.78583,band
73807494,X32,3,39,4,,F,8,18,2012,PT,,6,79,Maymont,MY1,523,52.55056,1074,-107.78583,band
73807495,X33,3,39,4,,M,8,25,2012,PT,,6,79,Borden,BN3,522,52.34056,1071,-107.24694,band
73807496,X34,3,39,4,,M,8,21,2012,PT,,6,79,Borden,BN3,522,52.34056,1071,-107.24694,band
73807497,X35,3,39,4,,F,8,21,2012,PT,,6,79,8 N Duck Lake ,DUN2,525,52.92778,1061,-106.2575,band
73807498,X36,3,39,4,,F,8,21,2012,PT,,6,79,West of MacDowall,MDW1,530,53.00778,1061,-106.31278,band
73807499,X37,3,39,4,,F,8,13,2012,PT,,6,79,North of Garrick SK,GAN1,534,53.67833,1041,-104.2175,band
73807500,X38,3,39,4,,M,8,13,2012,PT,,6,79,North of Garrick SK,GAN1,534,53.67833,1041,-104.2175,band
73807501,X39,3,39,4,D,M,8,13,2012,PT,,6,79,West of Pas Trail SK,,533,53.51056,1035,-103.88667,band
73807502,X40,3,39,4,,M,8,13,2012,PT,,6,79,West of Pas Trail SK,,533,53.52694,1035,-103.94778,band
73807503,X41,3,39,4,,M,8,13,2012,PT,,6,79,West of Pas Trail SK,,533,53.52694,1035,-103.94778,band
73807504,X42,3,39,4,D,M,8,13,2012,PT,,6,79,3 ENE Petaigan ,PET,532,53.46167,1032,-103.48028,band
73807505,X43,3,39,4,,F,8,13,2012,PT,,6,79,13 mi E of Carrot River,CTE1,531,53.30361,1031,-103.27222,band
73807506,X44,3,39,4,,F,8,13,2012,PT,,6,79,13 mi E of Carrot River,CTE1,531,53.30361,1031,-103.27222,band
73807507,X45,3,39,4,,M,8,13,2012,PT,,6,79,7 ESE Nipawin,NIE1,532,53.33667,1035,-103.83417,band
73807508,X46,3,39,4,,F,8,13,2012,PT,,6,79,7 ESE Nipawin,NIE1,532,53.33667,1035,-103.83417,band
73807509,X47,3,39,4,,F,8,15,2012,PT,,6,79,Christopher Lake,XL1,533,53.53194,1054,-105.81361,band
73807510,X48,3,39,4,F,F,8,15,2012,PT,,6,79,5 SSW Henribourg,,531,53.32083,1053,-105.6525,band
73807511,Z0,3,39,4,,M,8,31,2012,PT,,6,79,12 WSW Langham,LAN4,521,52.31861,1071,-107.22417,band
73807512,Z1,3,39,4,,0,9,3,2012,PT,,6,79,4 miles NE of Muenster,MUE,521,52.20778,1045,-104.90778,band
73807513,Z2,3,39,4,,0,9,3,2012,PT,,6,79,4 miles NE of Muenster,MUE,521,52.20778,1045,-104.90778,band
738-02561,Z4,3,39,8,ad,M,6,4,2013,PT,TR,,,replaces H5,,530,53..0077,1062,106.3128,band
73807562,Z5,3,25, ,ad,F,6,4,2013,PT,TR,6,79,West of MacDowall SK,MDW1,530,53.00778,1061,-106.31278,band
73807563,Z6,3,39,8,ad,M,7,27,2013,PT,,6,79,8 mi N of Environ,ENVN,522,52.33472,1071,-107.32583,band
73807564,Z7,3,39,8,ad,F,7,29,2013,PT,,6,79,8 mi N of Environ,ENVN,522,52.33472,1071,-107.32583,band
73807565,Z8,3,39,1,ad,F,7,29,2013,PT,R,6,79,8 mi N of Environ,ENVN,522,52.33472,1071,107.32583,band
73807566,Z9,3,39,6,ad,F,8,1,2013,PT,,6,79,8 mi N of Environ,ENVN,522,52.33472,1071,-107.32583,band
73807567,Z10,3,39,6,ad,M,8,1,2013,PT,,6,79,8 mi N of Environ,ENVN,522,52.33472,1071,-107.32583,band
73807568,R0,3,39,4,,F,8,18,2013,PT,,6,79,Parkside,PK1,530,53.05389,1063,-106.51639,band
73807569,R1,3,39,4,,M,8,18,2013,PT,,6,79,Parkside,PK1,530,53.05389,1063,-106.51639,band
73807570,R2,3,39,4,,F,8,18,2013,PT,,6,79,5 mi NNW of Canwood,CD1,532,53.4325,1063,-106.64361,band
73807571,R3,3,39,4,,M,8,18,2013,PT,,6,79,5 mi NNW of Canwood,CD1,532,53.4325,1063,-106.64361,band
73807572,R4,3,39,4,,M,8,18,2013,PT,,6,79,West of Canwood SK,CDW1,532,53.48556,1064,-106.70444,band
73807573,R5,3,39,4,,F,8,18,2013,PT,,6,79,West of Canwood SK,CDW1,532,53.48556,1064,-106.70444,band
73807574,R6,3,39,4,,F,8,18,2013,PT,,6,79,Victoire,VC1,533,53.55972,1070,-107.0375,band
73807575,R7,3,39,4,,F,8,18,2013,PT,,6,79,Victoire,VC1,533,53.55972,1070,-107.0375,band
73807576,R8,3,39,4,D,F,8,18,2013,PT,,6,79,6 S Debden,DBS,532,53.4525,1065,-106.935,band
73807577,R9,3,39,4,D,F,8,20,2013,PT,,6,79,Hagen,HA1,525,52.98083,1053,-105.65611,band
73807578,R10,3,39,4,,F,8,20,2013,PT,,6,79,5 mi W of Clouston,CLO,530,53.11417,1055,-105.95944,band
73807579,R11,3,39,4,,F,8,20,2013,PT,,6,79,5 mi W of Clouston,CLO,530,53.11417,1055,-105.95944,band
73807580,R12,3,39,4,,M,8,21,2013,PT,,6,79,1.5mi Wof Paddockwood,PDW2,533,53.51056,1053,-105.59861,band
73807581,R13,3,39,4,,M,8,21,2013,PT,,6,79,1.5mi Wof Paddockwood,PDW2,533,53.51056,1053,-105.59861,band
73807582,R14,3,39,4,,F,8,21,2013,PT,,6,79,Weirdale,WD,532,53.37028,1051,-105.19694,band
73807583,R15,3,39,4,,F,8,21,2013,PT,,6,79,Weirdale,WD,532,53.37028,1051,-105.19694,band
73807584,R16,3,39,4,,M,8,21,2013,PT,,6,79,"5 SSW Henribourg, ",WS1,531,53.32083,1053,-105.6525,band
73807585,R17,3,39,4,,F,8,21,2013,PT,,6,79,5 SSW Henribourg,WS1,531,53.32083,1053,-105.6525,band
73807586,R20,3,39,4,,F,8,23,2013,PT,,6,79,6 mi SSE of Warman,WR1,521,52.22917,1063,-106.52306,band
73807587,R21,3,39,4,,M,8,23,2013,PT,,6,79,6 mi SSE of Warman,WR1,521,52.22917,1063,-106.52306,band
73807588,R22,3,39,4,,F,8,23,2013,PT,,6,79,"2 E of Hawker , ",CARR,520,52.065,1064,-106.76639,band
73807589,R23,3,39,4,,F,8,23,2013,PT,,6,79,East of Delisle SK,DE1,515,51.91083,1065,-106.92389,band
73807590,R24,3,39,4,,M,8,23,2013,PT,,6,79,East of Delisle SK,DE1,515,51.91083,1065,-106.92389,band
73807591,R25,3,39,4,,M,8,26,2013,PT,,6,79,3 mi WNW of Ranger,RAN,533,53.625,1074,-107.76139,band
73807592,R26,3,39,4,,M,8,26,2013,PT,,6,79,3 mi WNW of Ranger,RAN,533,53.625,1074,-107.76139,band
73807593,R27,3,39,4,,M,8,26,2013,PT,,6,79,3 mi N of Leoville SK,LVN,533,53.65861,1073,-107.55333,band
73807594,R28,3,39,4,,F,8,26,2013,PT,,6,79,3 mi N of Leoville SK,LVN,533,53.65861,1073,-107.55333,band
73807595,R29,3,39,4,,F,8,28,2013,PT,,6,79,3 mi WNW of Ruddell,DEN,523,52.63306,1075,-107.92333,band
73807596,R30,3,39,4,,F,8,28,2013,PT,,6,79,3 mi WNW of Ruddell,DEN,523,52.63306,1075,-107.92333,band
73807597,R31,3,39,4,,F,8,28,2013,PT,,6,79,2 mi S of Denholm,DES,523,52.62333,1080,-108.0075,band
73807598,R32,3,39,4,,0,8,28,2013,PT,,6,79,10 SSW Edam,,530,53.05972,1084,-108.80833,band
73807599,R33,3,39,4,,F,8,28,2013,PT,,6,79,10 SSW Edam,,530,53.05972,1084,-108.80833,band
73807600,R34,3,39,4,,0,8,28,2013,PT,,6,79,2 mi NW of Prince,PRW,525,52.98,1082,-108.4,band
73807601,X49,3,39,4,,F,8,11,2013,PT,,6,79,Shell Lake,SL1,531,53.19556,1070,-107.07528,band
73807602,X50,3,21,4,,F,8,11,2013,FR,,6,79,Shell Lake,SL1,531,53.19556,1070,-107.07528,band
73807603,X51,3,39,4,,0,8,12,2013,PT,,6,79,Cater,CT1,532,53.37583,1080,-108.02083,band
73807604,X52,3,39,4,,F,8,12,2013,PT,,6,79,Cater,CT1,532,53.37583,1080,-108.02083,band
73807605,X53,3,39,4,,F,8,12,2013,PT,,6,79,East of Glaslyn SK,GLE1,532,53.37278,1081,-108.19639,band
73807606,X54,3,39,4,,M,8,12,2013,PT,,6,79,East of Glaslyn SK,GLE1,532,53.37278,1081,-108.19639,band
73807607,X55,3,39,4,,F,8,12,2013,PT,,6,79,2.5mi WNWof Robinhood,RH1,531,53.29306,1081,-108.2475,band
73807608,X56,3,39,4,,M,8,12,2013,PT,,6,79,2.5mi WNWof Robinhood,RH1,531,53.29306,1081,-108.2475,band
73807609,X57,3,39,4,,M,8,12,2013,PT,,6,79,3 mi N of Glaslyn,GLN2,532,53.41667,1082,-108.365,band
73807610,X58,3,39,4,,F,8,12,2013,PT,,6,79,3 mi N of Glaslyn SK,GLN2,532,53.41667,1082,-108.365,band
73807611,X59,3,39,4,,M,8,12,2013,PT,,6,79,2 mi E of Fairholme SK,FAH,532,53.39056,1083,-108.51389,band
73807612,X60,3,39,4,,M,8,12,2013,PT,,6,79,2 mi E of Fairholme SK,FAH,532,53.39056,1083,-108.51389,band
73807613,X61,3,39,4,,F,8,12,2013,PT,,6,79,"East of Edam SK, ",EDE1,531,53.27833,1083,-108.63417,band
73807614,X62,3,39,4,,F,8,12,2013,PT,,6,79,East of Edam SK,EDE1,531,53.27833,1083,-108.63417,band
73807615,X63,3,39,4,,F,8,12,2013,PT,,6,79,5 mi NNW of Edam,ENW,531,53.25056,1084,-108.82444,band
73807616,X64,3,39,4,,M,8,12,2013,PT,,6,79,"4 WNW Edam, ",EDW2,531,53.20167,1085,-108.85667,band
73807617,X65,3,39,4,,M,8,12,2013,PT,,6,79,4 WNW Edam,EDW2,531,53.20167,1085,-108.85667,band
73807618,X66,3,39,4,,M,8,12,2013,PT,,6,79,6 WSW Edam,EW6,531,53.17306,1085,-108.91528,band
73807619,X67,3,39,4,,0,8,12,2013,PT,,6,79,6 WSW Edam,EW6,531,53.17306,1085,-108.91528,band
73807620,X68,3,39,4,,F,8,12,2013,PT,,6,79,3 mi W of Vawn  SK,STH,530,53.11028,1084,-108.73472,band
73807621,X69,3,39,4,,M,8,12,2013,PT,,6,79,3 mi W of Vawn,STH,530,53.11028,1084,-108.73472,band
73807622,X70,3,39,4,,M,8,13,2013,PT,,6,79,"5 mi NW of Maidstone, ",MDN5,530,53.13306,1092,-109.38056,band
73807623,X71,3,39,4,,M,8,13,2013,PT,,6,79,5 mi NW of Maidstone,MDN5,530,53.13306,1092,-109.38056,band
73807624,X72,3,39,4,,M,8,13,2013,PT,,6,79,1 E Freemont,FRE,525,52.84472,1092,-109.46306,band
73807625,X73,3,39,4,,0,8,13,2013,PT,,6,79,1 E Freemont,FRE,525,52.84472,1092,-109.46306,band
73807626,X74,3,39,4,,F,8,13,2013,PT,,6,79,11 NE Cut Knife,PND,525,52.87972,1085,-108.89,band
73807627,X75,3,39,4,,M,8,13,2013,PT,,6,79,11 NE Cut Knife,PND,525,52.87972,1085,-108.89,band
73807628,X76,3,39,4,,F,8,13,2013,PT,,6,79,Prongua,PN1,524,52.76417,1083,-108.59472,band
73807629,X77,3,39,4,,F,8,13,2013,PT,,6,79,Prongua,PN1,524,52.76417,1083,-108.59472,band
73807630,X78,3,39,4,,F,8,13,2013,PT,,6,79,Prongua,PN2,524,52.69528,1083,-108.58222,band
73807631,X79,3,39,4,,F,8,13,2013,PT,,6,79,Prongua,PN2,524,52.69528,1083,-108.58222,band
73807632,X80,3,39,4,,F,8,13,2013,PT,,6,79,Baljennie,BJ1,523,52.50139,1075,-107.95694,band
73807633,X81,3,39,4,,M,8,13,2013,PT,,6,79,Baljennie,BJ1,523,52.50139,1075,-107.95694,band
73807634,X82,3,39,4,,M,8,13,2013,PT,,6,79,3 mi N of Richard SK,RD3N,524,52.74111,1074,-107.69861,band
73807635,X83,3,21,4,,F,8,13,2013,FR,,6,79,8 mi NW of Richard SK,RDNW,524,52.79833,1074,-107.79583,band
73807636,X84,3,39,4,,F,8,13,2013,PT,,6,79,8 mi NW of Richard,RDNW,524,52.79833,1074,-107.79583,band
73807637,X85,3,39,4,,F,8,13,2013,PT,,6,79,Krydor,KR1,524,52.74667,1070,-107.09278,band
73807638,X86,3,39,4,,M,8,13,2013,PT,,6,79,Krydor,KR1,524,52.74667,1070,-107.09278,band
73807639,X87,3,39,4,,F,8,15,2013,PT,,6,79,2 NW Chelan,CHV,523,52.62556,1032,-103.425,band
73807640,X88,3,39,4,,0,8,15,2013,PT,,6,79,2 NW Chelan,CHV,523,52.62556,1032,-103.425,band
73807641,X89,3,39,4,,M,8,15,2013,PT,,6,79,3 ENE Petaigan,PET,532,53.46167,1032,-103.48028,band
73807642,X90,3,39,4,,M,8,15,2013,PT,,6,79,3 ENE Petaigan,PET,532,53.46167,1032,-103.48028,band
73807643,X91,3,39,4,,F,8,15,2013,PT,,6,79,West of Pas Trail SK,,533,53.52694,1035,-103.94778,band
73807644,X92,3,39,4,,F,8,15,2013,PT,,6,79,West of Pas Trail SK,,533,53.51056,1035,-103.88667,band
73807645,X93,3,39,4,,F,8,15,2013,PT,,6,79,West of Pas Trail SK,,533,53.51056,1035,-103.88667,band
73807646,X94,3,39,4,,M,8,15,2013,PT,,6,79,2.5 mi SSE of Foxford,FXS,532,53.425,1050,-105.08,band
73807647,X95,3,39,4,,0,8,15,2013,PT,,6,79,2.5 mi SSE of Foxford,FXS,532,53.425,1050,-105.08,band
73807648,X96,3,39,4,,F,8,18,2013,PT,,6,79,1 mi E of Silver Grove,SILG,525,52.9875,1062,-106.43861,band
73807649,X97,3,39,4,,M,8,18,2013,PT,,6,79,1 mi E of Silver Grove,SILG,525,52.9875,1062,-106.43861,band
73807650,X98,3,39,4,,F,8,18,2013,PT,,6,79,1 NW Brightholme,BRH,530,53.05694,1062,-106.42611,band
73807651,X99,3,39,4,,M,8,18,2013,PT,,6,79,"1 NW Brightholme, ",BRH,530,53.05694,1062,-106.42611,band
73807652,Z28,3,39,4,,M,8,6,2013,PT,,6,79,4 SE Tarnopol,,523,52.66333,1051,-105.31556,band
73807653,Z29,3,39,4,,F,8,6,2013,PT,,6,79,4 SE Tarnopol ,,523,52.66333,1051,-105.31556,band
73807654,Z30,3,39,4,,M,8,6,2013,PT,,6,79,St. Brieux,SB1,523,52.5925,1045,-104.89306,band
73807655,Z31,3,39,4,,F,8,6,2013,PT,,6,79,St. Brieux,SB1,523,52.5925,1045,-104.89306,band
73807656,Z32,3,39,4,,0,8,6,2013,PT,,6,79,"7 SW Wallwort, ",DAHL,522,52.46806,1040,-104.165,band
73807657,Z33,3,39,4,,M,8,6,2013,PT,,6,79,7 SW Wallwort,DAHL,522,52.46806,1040,-104.165,band
73807658,Z34,3,39,4,,M,8,6,2013,PT,,6,79,2 mi SW of Nora SK,NORA,522,52.39333,1035,-103.8525,band
73807659,Z35,3,39,4,,M,8,6,2013,PT,,6,79,7  E OF ARCHERWILL,ARE1,522,52.41667,1034,-103.75,band
73807660,Z36,3,39,4,,F,8,6,2013,PT,,6,79,7  E OF ARCHERWILL,ARE1,522,52.41667,1034,-103.75,band
73807661,Z37,3,39,4,,M,8,6,2013,PT,,6,79,"2 SSW Pre Ste Marie , ",PSM2,523,52.58333,1034,-103.68583,band
73807662,Z38,3,39,4,,M,8,6,2013,PT,,6,79,S of Porcupine Plain,PPS1,522,52.43528,1031,-103.32028,band
73807663,Z39,3,39,4,,M,8,6,2013,PT,,6,79,S of Porcupine Plain,PPS1,522,52.43528,1031,-103.32028,band
73807664,Z40,3,39,4,,M,8,6,2013,PT,,6,79,"South of Chelan SK, ",,522,52.43944,1032,-103.46778,band
73807665,Z41,3,39,4,,0,8,6,2013,PT,,6,79,South of Chelan SK,,522,52.43944,1032,-103.46778,band
73807666,Z42,3,39,4,,M,8,7,2013,PT,,6,79,Porcupine Plain,PP1,523,52.53611,1031,-103.2325,band
73807667,Z43,3,39,4,,F,8,7,2013,PT,,6,79,Porcupine Plain,PP1,523,52.53611,1031,-103.2325,band
73807668,Z44,3,39,4,,F,8,7,2013,PT,,6,79,South of Chelan SK,,522,52.37,1032,-103.47056,band
73807669,Z45,3,39,4,,F,8,7,2013,PT,,6,79,South of Chelan SK,,522,52.37,1032,-103.47056,band
73807670,Z46,3,39,4,,M,8,7,2013,PT,,6,79,East of Kelvington SK,CHS1,521,52.3275,1032,-103.44278,band
73807671,Z47,3,39,4,,F,8,7,2013,PT,,6,79,East of Kelvington SK,CHS1,521,52.3275,1032,-103.44278,band
73807672,Z48,3,39,4,,M,8,7,2013,PT,,6,79,2 E Greenwater PP  HQ,GFT,522,52.48556,1032,-103.45667,band
73807673,Z49,3,39,4,,M,8,7,2013,PT,,6,79,2 E Greenwater PP  HQ,GFT,522,52.48556,1032,-103.45667,band
73807674,Z50,3,39,4,,M,8,7,2013,PT,,6,79,2 mi E of Nobleville SK,NOB3,522,52.43444,1033,-103.54694,band
73807675,Z51,3,39,4,,M,8,7,2013,PT,,6,79,2 mi E of Nobleville SK,NOB3,522,52.43444,1033,-103.54694,band
73807676,Z52,3,39,4,,F,8,7,2013,PT,,6,79,Nobleville,NOB1,522,52.41917,1033,-103.61556,band
73807677,Z53,3,39,4,,M,8,7,2013,PT,,6,79,Nobleville,NOB1,522,52.41917,1033,-103.61556,band
73807678,Z54,3,39,4,,M,8,7,2013,PT,,6,79,7 mi N of Kelvington SK,KVN1,521,52.27111,1033,-103.52861,band
73807679,Z55,3,39,4,,M,8,7,2013,PT,,6,79,7 mi N of Kelvington,KVN1,521,52.27111,1033,-103.52861,band
73807680,Z56,3,39,4,,M,8,7,2013,PT,,6,79,5.5mi WSWof Kelvington,KNW,520,52.15111,1033,-103.66194,band
73807681,Z57,3,39,4,,M,8,7,2013,PT,,6,79,5.5mi WSWof Kelvington,KNW,520,52.15111,1033,-103.66194,band
73807682,Z58,3,25,4,,F,8,9,2013,PT,TR,6,79,West of MacDowall SK,MDW1,530,53.00778,1061,-106.31278,band
73807683,Z59,3,25,4,,F,8,9,2013,PT,TR,6,79,West of MacDowall SK,MDW1,530,53.00778,1061,-106.31278,band
73807684,Z60,3,39,4,,F,8,12,2013,PT,,6,79,"4 NW Quinton , ",QU1,512,51.43111,1042,-104.46556,band
73807685,Z61,3,39,4,,M,8,12,2013,PT,,6,79,4 NW Quinton ,QU1,512,51.43111,1042,-104.46556,band
73807686,Z62,3,39,4,,M,8,12,2013,PT,,6,79,5 mi SW of Leross SK,LR1,511,51.24028,1035,-103.9575,band
73807687,Z63,3,39,4,,F,8,12,2013,PT,,6,79,5 mi SW of Leross SK,LR1,511,51.24028,1035,-103.9575,band
73807688,Z64,3,39,4,,F,8,12,2013,PT,,6,79,East of Parkerview SK,PVE1,512,51.35611,1030,-103.16167,band
73807689,Z65,3,39,4,,F,8,12,2013,PT,,6,79,East of Parkerview SK,PVE1,512,51.35611,1030,-103.16167,band
73807690,Z66,3,39,4,,M,8,12,2013,PT,,6,79,6.7 mi NE of Grayson,GR1,504,50.79361,1023,-102.53889,band
73807691,Z67,3,39,4,,M,8,12,2013,PT,,6,79,6.7 mi NE of Grayson,GR1,504,50.79361,1023,-102.53889,band
73807692,Z68,3,39,4,,F,8,12,2013,PT,,6,79,8.7mi SSE of Oakshela,OKS1,501,50.27583,1024,-102.71,band
73807693,Z69,3,39,4,,M,8,12,2013,PT,,6,79,8.7mi SSE of Oakshela,OKS1,501,50.27583,1024,-102.71,band
73807694,Z70,3,39,4,,F,8,12,2013,PT,,6,79,3 mi E of Broadview,BRDE,502,50.37556,1023,-102.51528,band
73807695,Z71,3,39,4,,M,8,12,2013,PT,,6,79,3 mi E of Broadview,BRDE,502,50.37556,1023,-102.51528,band
73807696,Z72,3,39,4,E,F,8,13,2013,PT,,6,79,Kendal,KN1,501,50.25889,1033,-103.64333,band
73807697,Z73,3,39,4,,M,8,13,2013,PT,,6,79,8 mi SW of Sintaluta,,502,50.39472,1033,-103.59556,band
73807698,Z74,3,39,4,,M,8,13,2013,PT,,6,79,8 mi SW of Sintaluta,,502,50.39472,1033,-103.59556,band
73807699,Z75,3,39,4,,M,8,13,2013,PT,,6,79,9.5 mi E of Craven,CRE1,504,50.70361,1043,-104.59167,band
73807700,Z76,3,39,4,,M,8,13,2013,PT,,6,79,6 miles S of Earl Grey,EAR,505,50.86139,1044,-104.70722,band
73807701,Z77,3,39,4,,M,8,13,2013,PT,,6,79,6 miles S of Earl Grey,EAR,505,50.86139,1044,-104.70722,band
